unitid,OPEID,institution_name,addr1_txt,city_txt,state_cd,zip_text,ClassificationCode,classification_name,EFMaleCount,EFFemaleCount,EFTotalCount,sector_cd,sector_name,SPORTSCODE,PARTIC_MEN,PARTIC_WOMEN,SUM_PARTIC_MEN,SUM_PARTIC_WOMEN,OPEXPPERPART_MEN,OPEXPPERTEAM_MEN,OPEXPPERPART_WOMEN,OPEXPPERTEAM_WOMEN,TOTAL_OPEXP_MENWOMEN,SUM_OPEXPPERPART_MEN,SUM_OPEXPPERTEAM_MEN,SUM_OPEXPPERPART_WOMEN,SUM_OPEXPPERTEAM_WOMEN,TOTAL_OPEXP_INCLCOED,MEN_TOTAL_HEADCOACH,WOMEN_TOTAL_HDCOACH,SUM_FTHDCOACH_MALE,SUM_PTHDCOACH_MALE,SUM_FTUNIVEMP_MALE,SUM_PTUNIVEMP_MALE,SUM_FTHDCOACH_FEM,SUM_PTHDCOACH_FEM,SUM_FTUNIVEMP_FEM,SUM_PTUNIVEMP_FEM,SUM_TOTAL_HDCOACH,MEN_TOTAL_ASSTCOACH,WOMEN_TOTAL_ASTCOACH,SUM_FTASCOACH_MALE,SUM_PTASCOACH_MALE,SUM_FTACUNIVEMP_MALE,SUM_PTACUNIVEMP_MALE,SUM_FTASCOACH_FEM,SUM_PTASCOACH_FEM,SUM_FTACUNIVEMP_FEM,SUM_PTACUNIVEMP_FEM,SUM_TOTAL_ASSTCOACH,REV_MEN,REV_WOMEN,TOTAL_REV_MENWOMEN,REVENUE_MENALL,REVENUE_WOMENALL,TOTAL_REVENUE_ALL,EXP_MEN,EXP_WOMEN,TOTAL_EXP_MENWOMEN,EXPENSE_MENALL,EXPENSE_WOMENALL,TOTAL_EXPENSE_ALL,Sports
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",2,15,16,15,16,8781,131716,8062,128988,260704,8781,131716,8062,128988,260704,1,1,1,0,1,0,1,0,1,0,2,3,3,4,0,4,0,2,0,2,0,6,2865342,2464703,5330045,2865342,2464703,5330045,2865342,2464703,5330045,2865342,2464703,5330045,Basketball
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",3,,107,0,107,0,0,708,75805,75805,0,0,708,75805,75805,,1,0,0,0,0,1,0,1,0,1,,3,2,1,2,1,0,0,0,0,3,,1475145,1475145,0,1475145,1475145,,1475145,1475145,0,1475145,1475145,Track and Field and Cross Country (combined)
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",6,,28,0,28,0,0,339,9492,9492,0,0,339,9492,9492,,1,0,0,0,0,1,0,1,0,1,,3,0,0,0,0,2,1,2,1,3,,1273820,1273820,0,1273820,1273820,,1273820,1273820,0,1273820,1273820,Field Hockey
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",8,,11,0,11,0,0,6463,71094,71094,0,0,6463,71094,71094,,1,1,0,1,0,0,0,0,0,1,,2,0,0,0,0,0,2,0,2,2,,446222,446222,0,446222,446222,,446222,446222,0,446222,446222,Golf
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",10,28,27,28,27,4758,133218,2935,79250,212468,4758,133218,2935,79250,212468,1,1,1,0,1,0,1,0,1,0,2,3,2,3,1,3,1,1,0,1,0,5,3029101,2227310,5256411,3029101,2227310,5256411,3029101,2227310,5256411,3029101,2227310,5256411,Ice Hockey
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",11,40,32,40,32,248,9907,393,12565,22472,248,9907,393,12565,22472,1,1,1,0,1,0,1,0,1,0,2,3,3,2,1,2,1,2,1,2,1,6,1266497,1162434,2428931,1266497,1162434,2428931,1266497,1162434,2428931,1266497,1162434,2428931,Lacrosse
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",15,33,29,33,29,470,15495,1042,30229,45724,470,15495,1042,30229,45724,1,1,2,0,2,0,0,0,0,0,2,2,3,2,2,2,2,1,0,1,0,5,925356,1566045,2491401,925356,1566045,2491401,925356,1566045,2491401,925356,1566045,2491401,Soccer
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",16,,19,0,19,0,0,410,7795,7795,0,0,410,7795,7795,,1,0,0,0,0,1,0,1,0,1,,1,0,0,0,0,1,0,1,0,1,,896856,896856,0,896856,896856,,896856,896856,0,896856,896856,Softball
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",22,10,10,10,10,1106,11059,3646,36458,47517,1106,11059,3646,36458,47517,1,1,0,1,0,1,1,0,1,0,2,2,1,0,2,0,2,0,1,0,1,3,207487,537908,745395,207487,537908,745395,207487,537908,745395,207487,537908,745395,Tennis
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",25,17,,17,0,916,15573,0,0,15573,916,15573,0,0,15573,1,,0,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,187333,,187333,187333,0,187333,187333,,187333,187333,0,187333,Cross Country
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",26,,14,0,14,0,0,1640,22959,22959,0,0,1640,22959,22959,,1,1,0,1,0,0,0,0,0,1,,2,0,0,0,0,2,0,2,0,2,,1293623,1293623,0,1293623,1293623,,1293623,1293623,0,1293623,1293623,Volleyball
130226,140200,Quinnipiac University,Mount Carmel Ave,Hamden,CT,6518,3,NCAA Division I without football,2254,3731,5985,2,"Private nonprofit, 4-year or above",29,,70,0,70,0,0,1425,99742,99742,0,0,1425,99742,99742,,2,0,0,0,0,2,0,2,0,2,,4,1,0,1,0,0,3,0,3,4,,1599940,1599940,0,1599940,1599940,,1599940,1599940,0,1599940,1599940,Other Sports
131159,143400,American University,4400 Massachusetts Ave NW,Washington,DC,200168001,3,NCAA Division I without football,2869,5013,7882,2,"Private nonprofit, 4-year or above",2,19,15,19,15,22229,422350,16402,246031,668381,22229,422350,16402,246031,668381,1,1,1,0,1,0,1,0,1,0,2,4,3,4,0,4,0,3,0,3,0,7,2419672,1670632,4090304,2419672,1670632,4090304,2419672,1670632,4090304,2419672,1670632,4090304,Basketball
131159,143400,American University,4400 Massachusetts Ave NW,Washington,DC,200168001,3,NCAA Division I without football,2869,5013,7882,2,"Private nonprofit, 4-year or above",3,56,64,56,64,1339,74974,1512,96740,171714,1339,74974,1512,96740,171714,1,1,0,2,2,0,0,0,0,0,2,3,3,0,4,2,2,0,2,2,0,6,415725,465988,881713,415725,465988,881713,415725,465988,881713,415725,465988,881713,Track and Field and Cross Country (combined)
131159,143400,American University,4400 Massachusetts Ave NW,Washington,DC,200168001,3,NCAA Division I without football,2869,5013,7882,2,"Private nonprofit, 4-year or above",6,,28,0,28,0,0,3233,90517,90517,0,0,3233,90517,90517,,1,1,0,1,0,0,0,0,0,1,,3,0,0,0,0,2,1,2,1,3,,1248126,1248126,0,1248126,1248126,,1248126,1248126,0,1248126,1248126,Field Hockey
131159,143400,American University,4400 Massachusetts Ave NW,Washington,DC,200168001,3,NCAA Division I without football,2869,5013,7882,2,"Private nonprofit, 4-year or above",11,,35,0,35,0,0,2860,100104,100104,0,0,2860,100104,100104,,1,0,0,0,0,1,0,1,0,1,,2,0,0,0,0,2,0,2,0,2,,777965,777965,0,777965,777965,,777965,777965,0,777965,777965,Lacrosse
131159,143400,American University,4400 Massachusetts Ave NW,Washington,DC,200168001,3,NCAA Division I without football,2869,5013,7882,2,"Private nonprofit, 4-year or above",15,30,30,30,30,4045,121362,3694,110831,232193,4045,121362,3694,110831,232193,1,1,1,0,1,0,1,0,1,0,2,2,3,3,0,3,0,1,1,1,1,5,1096202,1009991,2106193,1096202,1009991,2106193,1096202,1009991,2106193,1096202,1009991,2106193,Soccer
131159,143400,American University,4400 Massachusetts Ave NW,Washington,DC,200168001,3,NCAA Division I without football,2869,5013,7882,2,"Private nonprofit, 4-year or above",18,25,24,25,24,2943,73580,2792,67016,140596,2943,73580,2792,67016,140596,1,1,0,2,2,0,0,0,0,0,2,4,4,0,4,2,2,0,4,2,2,8,148243,176448,324691,148243,176448,324691,148243,176448,324691,148243,176448,324691,Swimming and Diving (combined)
131159,143400,American University,4400 Massachusetts Ave NW,Washington,DC,200168001,3,NCAA Division I without football,2869,5013,7882,2,"Private nonprofit, 4-year or above",26,,21,0,21,0,0,1776,37305,37305,0,0,1776,37305,37305,,1,1,0,1,0,0,0,0,0,1,,2,1,0,1,0,1,0,1,0,2,,1348029,1348029,0,1348029,1348029,,1348029,1348029,0,1348029,1348029,Volleyball
131159,143400,American University,4400 Massachusetts Ave NW,Washington,DC,200168001,3,NCAA Division I without football,2869,5013,7882,2,"Private nonprofit, 4-year or above",28,25,,25,0,4386,109645,0,0,109645,4386,109645,0,0,109645,1,,1,0,1,0,0,0,0,0,1,3,,2,1,2,1,0,0,0,0,3,1097905,,1097905,1097905,0,1097905,1097905,,1097905,1097905,0,1097905,Wrestling
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",1,34,,34,0,6759,229798,0,0,229798,6759,229798,0,0,229798,1,,1,0,1,0,0,0,0,0,1,3,,2,1,2,1,0,0,0,0,3,1437474,,1437474,1437474,0,1437474,1437474,,1437474,1437474,0,1437474,Baseball
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",2,17,20,17,20,41214,700635,20191,403827,1104462,41214,700635,20191,403827,1104462,1,1,1,0,1,0,1,0,1,0,2,3,3,5,0,5,0,1,0,1,0,6,4911135,2789008,7700143,4911135,2789008,7700143,4911135,2789007,7700142,4911135,2789007,7700142,Basketball
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",3,28,56,28,56,1736,48619,1157,64805,113424,1736,48619,1157,64805,113424,1,1,0,2,2,0,0,0,0,0,2,4,4,0,6,2,4,0,2,2,0,8,411987,414179,826166,411987,414179,826166,411987,414179,826166,411987,414179,826166,Track and Field and Cross Country (combined)
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",8,8,,8,0,10359,82871,0,0,82871,10359,82871,0,0,82871,1,,1,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,474400,,474400,474400,0,474400,474400,,474400,474400,0,474400,Golf
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",9,,19,0,19,0,0,7076,134442,134442,0,0,7076,134442,134442,,1,0,0,0,0,1,0,1,0,1,,3,0,1,0,1,2,0,2,0,3,,1326022,1326022,0,1326022,1326022,,1326022,1326022,0,1326022,1326022,Gymnastics
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",11,,34,0,34,0,0,4058,137972,137972,0,0,4058,137972,137972,,1,0,0,0,0,1,0,1,0,1,,3,0,0,0,0,2,1,2,1,3,,1123095,1123095,0,1123095,1123095,,1123095,1123095,0,1123095,1123095,Lacrosse
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",13,,73,0,73,0,0,1010,73732,73732,0,0,1010,73732,73732,,1,0,0,0,0,1,0,1,0,1,,4,0,0,0,0,2,2,2,2,4,,982494,982494,0,982494,982494,,982495,982495,0,982495,982495,Rowing
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",15,28,28,28,28,2780,77850,3789,106104,183954,2780,77850,3789,106104,183954,1,1,1,0,1,0,1,0,1,0,2,3,2,3,1,3,1,1,0,1,0,5,1039501,1285052,2324553,1039501,1285052,2324553,1039501,1285052,2324553,1039501,1285052,2324553,Soccer
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",16,,19,0,19,0,0,8269,157118,157118,0,0,8269,157118,157118,,1,0,0,0,0,1,0,1,0,1,,3,1,1,1,1,1,0,1,0,3,,1128526,1128526,0,1128526,1128526,,1128526,1128526,0,1128526,1128526,Softball
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",18,24,30,24,30,3437,82480,2324,69706,152186,3437,82480,2324,69706,152186,1,1,0,2,2,0,0,0,0,0,2,6,6,0,4,4,0,0,8,2,6,12,921596,1046746,1968342,921596,1046746,1968342,921596,1046746,1968342,921596,1046746,1968342,Swimming and Diving (combined)
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",22,,8,0,8,0,0,5331,42646,42646,0,0,5331,42646,42646,,1,0,0,0,0,1,0,1,0,1,,1,0,0,0,0,0,1,0,1,1,,580008,580008,0,580008,580008,,580008,580008,0,580008,580008,Tennis
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",26,,13,0,13,0,0,7957,103441,103441,0,0,7957,103441,103441,,1,0,0,0,0,1,0,1,0,1,,2,1,0,1,0,0,1,0,1,2,,1309391,1309391,0,1309391,1309391,,1309391,1309391,0,1309391,1309391,Volleyball
131469,144400,George Washington University,"1925F Street, NW",Washington,DC,20052,3,NCAA Division I without football,3722,6474,10196,2,"Private nonprofit, 4-year or above",27,19,,19,0,2917,55432,0,0,55432,2917,55432,0,0,55432,1,,1,0,1,0,0,0,0,0,1,1,,0,1,0,1,0,0,0,0,1,570301,,570301,570301,0,570301,570301,,570301,570301,0,570301,Water Polo
134945,149500,Jacksonville University,2800 University Blvd N,Jacksonville,FL,322113394,3,NCAA Division I without football,966,1430,2396,2,"Private nonprofit, 4-year or above",1,37,,37,0,7205,266568,0,0,266568,7205,266568,0,0,266568,1,,1,0,1,0,0,0,0,0,1,3,,2,1,2,1,0,0,0,0,3,1698424,,1698424,1698424,0,1698424,1698424,,1698424,1698424,0,1698424,Baseball
134945,149500,Jacksonville University,2800 University Blvd N,Jacksonville,FL,322113394,3,NCAA Division I without football,966,1430,2396,2,"Private nonprofit, 4-year or above",2,15,14,15,14,23542,353129,14623,204725,557854,23542,353129,14623,204725,557854,1,1,2,0,2,0,0,0,0,0,2,6,5,5,2,5,2,2,2,2,2,11,2032533,1453898,3486431,2032533,1453898,3486431,2032533,1453898,3486431,2032533,1453898,3486431,Basketball
134945,149500,Jacksonville University,2800 University Blvd N,Jacksonville,FL,322113394,3,NCAA Division I without football,966,1430,2396,2,"Private nonprofit, 4-year or above",8,11,9,11,9,18835,207186,15668,141014,348200,18835,207186,15668,141014,348200,1,1,1,0,1,0,1,0,1,0,2,1,1,0,2,0,2,0,0,0,0,2,553121,441813,994934,553121,441813,994934,553121,441813,994934,553121,441813,994934,Golf
134945,149500,Jacksonville University,2800 University Blvd N,Jacksonville,FL,322113394,3,NCAA Division I without football,966,1430,2396,2,"Private nonprofit, 4-year or above",11,60,48,60,48,4529,271727,4491,215550,487277,4529,271727,4491,215550,487277,1,1,1,0,1,0,1,0,1,0,2,4,4,3,1,3,1,1,3,3,1,8,1364272,1278317,2642589,1364272,1278317,2642589,1364272,1278317,2642589,1364272,1278317,2642589,Lacrosse
134945,149500,Jacksonville University,2800 University Blvd N,Jacksonville,FL,322113394,3,NCAA Division I without football,966,1430,2396,2,"Private nonprofit, 4-year or above",13,41,59,41,59,1874,76846,1716,101215,178061,1874,76846,1716,101215,178061,1,1,2,0,2,0,0,0,0,0,2,2,3,1,1,1,1,1,2,1,2,5,397693,713424,1111117,397693,713424,1111117,397693,713424,1111117,397693,713424,1111117,Rowing
134945,149500,Jacksonville University,2800 University Blvd N,Jacksonville,FL,322113394,3,NCAA Division I without football,966,1430,2396,2,"Private nonprofit, 4-year or above",15,28,33,28,33,4558,127625,2227,73475,201100,4558,127625,2227,73475,201100,1,1,2,0,2,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1,1,4,830527,650999,1481526,830527,650999,1481526,830527,650999,1481526,830527,650999,1481526,Soccer
134945,149500,Jacksonville University,2800 University Blvd N,Jacksonville,FL,322113394,3,NCAA Division I without football,966,1430,2396,2,"Private nonprofit, 4-year or above",16,,21,0,21,0,0,6644,139534,139534,0,0,6644,139534,139534,,1,0,0,0,0,1,0,1,0,1,,2,0,1,0,1,1,0,1,0,2,,759229,759229,0,759229,759229,,759229,759229,0,759229,759229,Softball
134945,149500,Jacksonville University,2800 University Blvd N,Jacksonville,FL,322113394,3,NCAA Division I without football,966,1430,2396,2,"Private nonprofit, 4-year or above",24,,25,0,25,0,0,2340,58502,58502,0,0,2340,58502,58502,,1,0,1,1,0,0,0,0,0,1,,3,0,3,2,1,0,0,0,0,3,,784738,784738,0,784738,784738,,784738,784738,0,784738,784738,Track and Field (Outdoor)
134945,149500,Jacksonville University,2800 University Blvd N,Jacksonville,FL,322113394,3,NCAA Division I without football,966,1430,2396,2,"Private nonprofit, 4-year or above",25,18,9,18,9,1487,26774,1765,15886,42660,1487,26774,1765,15886,42660,1,1,0,2,2,0,0,0,0,0,2,1,1,0,2,2,0,0,0,0,0,2,126596,208601,335197,126596,208601,335197,126596,208601,335197,126596,208601,335197,Cross Country
134945,149500,Jacksonville University,2800 University Blvd N,Jacksonville,FL,322113394,3,NCAA Division I without football,966,1430,2396,2,"Private nonprofit, 4-year or above",26,,20,0,20,0,0,6755,135097,135097,0,0,6755,135097,135097,,1,0,0,0,0,1,0,1,0,1,,2,1,0,1,0,0,1,0,1,2,,817169,817169,0,817169,817169,,817169,817169,0,817169,817169,Volleyball
134945,149500,Jacksonville University,2800 University Blvd N,Jacksonville,FL,322113394,3,NCAA Division I without football,966,1430,2396,2,"Private nonprofit, 4-year or above",32,,17,0,17,0,0,2088,35498,35498,0,0,2088,35498,35498,,1,1,0,1,0,0,0,0,0,1,,1,0,0,0,0,0,1,0,1,1,,38484,38484,0,38484,38484,,38484,38484,0,38484,38484,Beach Volleyball
136172,984100,University of North Florida,1 UNF Drive,Jacksonville,FL,322247699,3,NCAA Division I without football,4392,6005,10397,1,"Public, 4-year or above",1,39,,39,0,6019,234756,0,0,234756,6019,234756,0,0,234756,1,,1,0,1,0,0,0,0,0,1,3,,2,1,2,1,0,0,0,0,3,767097,,767097,767097,0,767097,767097,,767097,767097,0,767097,Baseball
136172,984100,University of North Florida,1 UNF Drive,Jacksonville,FL,322247699,3,NCAA Division I without football,4392,6005,10397,1,"Public, 4-year or above",2,13,13,13,13,20387,265028,16672,216736,481764,20387,265028,16672,216736,481764,1,1,2,0,2,0,0,0,0,0,2,3,3,3,0,3,0,3,0,3,0,6,1404703,1281375,2686078,1404703,1281375,2686078,1404703,1281375,2686078,1404703,1281375,2686078,Basketball
136172,984100,University of North Florida,1 UNF Drive,Jacksonville,FL,322247699,3,NCAA Division I without football,4392,6005,10397,1,"Public, 4-year or above",3,57,54,57,54,2279,129929,2370,127961,257890,2279,129929,2370,127961,257890,1,1,0,2,2,0,0,0,0,0,2,3,3,0,4,2,2,0,2,2,0,6,369096,356772,725868,369096,356772,725868,369096,356772,725868,369096,356772,725868,Track and Field and Cross Country (combined)
136172,984100,University of North Florida,1 UNF Drive,Jacksonville,FL,322247699,3,NCAA Division I without football,4392,6005,10397,1,"Public, 4-year or above",8,10,10,10,10,11410,114095,8957,89565,203660,11410,114095,8957,89565,203660,1,1,1,0,1,0,1,0,1,0,2,1,2,1,0,1,0,1,1,1,1,3,462503,461132,923635,462503,461132,923635,462265,461132,923397,462265,461132,923397,Golf
136172,984100,University of North Florida,1 UNF Drive,Jacksonville,FL,322247699,3,NCAA Division I without football,4392,6005,10397,1,"Public, 4-year or above",15,30,31,30,31,3444,103309,2967,91981,195290,3444,103309,2967,91981,195290,1,1,2,0,2,0,0,0,0,0,2,3,2,3,1,3,1,1,0,1,0,5,626667,528353,1155020,626667,528353,1155020,626667,528353,1155020,626667,528353,1155020,Soccer
136172,984100,University of North Florida,1 UNF Drive,Jacksonville,FL,322247699,3,NCAA Division I without football,4392,6005,10397,1,"Public, 4-year or above",16,,24,0,24,0,0,5143,123423,123423,0,0,5143,123423,123423,,1,0,0,0,0,1,0,1,0,1,,3,1,0,1,0,1,1,1,1,3,,572400,572400,0,572400,572400,,572400,572400,0,572400,572400,Softball
136172,984100,University of North Florida,1 UNF Drive,Jacksonville,FL,322247699,3,NCAA Division I without football,4392,6005,10397,1,"Public, 4-year or above",19,,27,0,27,0,0,2026,54697,54697,0,0,2026,54697,54697,,1,1,0,1,0,0,0,0,0,1,,1,0,0,0,0,1,0,1,0,1,,234443,234443,0,234443,234443,,234443,234443,0,234443,234443,Swimming
136172,984100,University of North Florida,1 UNF Drive,Jacksonville,FL,322247699,3,NCAA Division I without football,4392,6005,10397,1,"Public, 4-year or above",22,9,8,9,8,7193,64741,6974,55794,120535,7193,64741,6974,55794,120535,1,1,1,0,1,0,1,0,1,0,2,1,2,0,1,0,1,0,2,0,2,3,357471,355718,713189,357471,355718,713189,357471,355718,713189,357471,355718,713189,Tennis
136172,984100,University of North Florida,1 UNF Drive,Jacksonville,FL,322247699,3,NCAA Division I without football,4392,6005,10397,1,"Public, 4-year or above",26,,17,0,17,0,0,8778,149224,149224,0,0,8778,149224,149224,,1,0,0,0,0,1,0,1,0,1,,3,1,0,1,0,1,1,1,1,3,,704056,704056,0,704056,704056,,704056,704056,0,704056,704056,Volleyball
136172,984100,University of North Florida,1 UNF Drive,Jacksonville,FL,322247699,3,NCAA Division I without football,4392,6005,10397,1,"Public, 4-year or above",32,,18,0,18,0,0,4106,73905,73905,0,0,4106,73905,73905,,1,1,0,1,0,0,0,0,0,1,,1,0,0,0,0,0,1,0,1,1,,224373,224373,0,224373,224373,,224373,224373,0,224373,224373,Beach Volleyball
143358,164100,Bradley University,1501 W Bradley Ave,Peoria,IL,616250001,3,NCAA Division I without football,2075,2139,4214,2,"Private nonprofit, 4-year or above",1,34,,34,0,8373,284679,0,0,284679,8373,284679,0,0,284679,1,,1,0,1,0,0,0,0,0,1,3,,2,1,2,1,0,0,0,0,3,1305485,,1305485,1305485,0,1305485,1305485,,1305485,1305485,0,1305485,Baseball
143358,164100,Bradley University,1501 W Bradley Ave,Peoria,IL,616250001,3,NCAA Division I without football,2075,2139,4214,2,"Private nonprofit, 4-year or above",2,15,14,15,14,37312,559687,26444,370222,929909,37312,559687,26444,370222,929909,1,1,1,0,1,0,1,0,1,0,2,3,3,4,0,4,0,2,0,2,0,6,3412945,1781915,5194860,3412945,1781915,5194860,3412946,1781915,5194861,3412946,1781915,5194861,Basketball
143358,164100,Bradley University,1501 W Bradley Ave,Peoria,IL,616250001,3,NCAA Division I without football,2075,2139,4214,2,"Private nonprofit, 4-year or above",3,67,87,67,87,1944,130233,1605,139634,269867,1944,130233,1605,139634,269867,1,1,0,2,2,0,0,0,0,0,2,2,1,0,1,1,0,1,1,2,0,3,709840,823902,1533742,709840,823902,1533742,709840,823903,1533743,709840,823903,1533743,Track and Field and Cross Country (combined)
143358,164100,Bradley University,1501 W Bradley Ave,Peoria,IL,616250001,3,NCAA Division I without football,2075,2139,4214,2,"Private nonprofit, 4-year or above",8,9,9,9,9,6779,61012,6208,55870,116882,6779,61012,6208,55870,116882,1,1,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,236886,342263,579149,236886,342263,579149,236886,342263,579149,236886,342263,579149,Golf
143358,164100,Bradley University,1501 W Bradley Ave,Peoria,IL,616250001,3,NCAA Division I without football,2075,2139,4214,2,"Private nonprofit, 4-year or above",15,33,,33,0,5081,167664,0,0,167664,5081,167664,0,0,167664,1,,1,0,1,0,0,0,0,0,1,2,,2,0,2,0,0,0,0,0,2,1034893,,1034893,1034893,0,1034893,1034892,,1034892,1034892,0,1034892,Soccer
